fold,train_f1,val_f1,val_roc_auc,val_pr_auc,cv_gap,model,dataset
1,0.997709751989717,0.99768094442032,0.9994441490692911,0.999982605962482,2.8807569397049093e-05,GradientBoosting,CICIoT2023
2,0.9977140391423228,0.9976600469481818,0.9994401649111198,0.9999824719457315,5.3992194141039285e-05,GradientBoosting,CICIoT2023
3,0.997713166139575,0.9976477429888948,0.9994429243166469,0.999982563700582,6.542315068014393e-05,GradientBoosting,CICIoT2023
4,0.9977073557056028,0.9977467473207291,0.9994590269559228,0.9999830680773927,-3.9391615126338486e-05,GradientBoosting,CICIoT2023
5,0.9976945731061694,0.9976999811127568,0.9994439995062865,0.9999825954405801,-5.408006587437342e-06,GradientBoosting,CICIoT2023
