fold,train_f1,val_f1,val_roc_auc,val_pr_auc,cv_gap,model,dataset
1,0.9943295114656032,0.9927698828222389,0.9907266155813981,0.9995254517704989,0.0015596286433643414,KNN,CICIoT2023
2,0.9945508329441071,0.9904001994763745,0.9844640787263739,0.9991955317109309,0.0041506334677325896,KNN,CICIoT2023
3,0.9943636533491109,0.9922751059058061,0.9833650714798254,0.999055295774169,0.002088547443304778,KNN,CICIoT2023
4,0.9943928727182108,0.9926461423407703,0.9906392135765638,0.9995275911783725,0.001746730377440442,KNN,CICIoT2023
5,0.9943006633654116,0.9917746759720838,0.9902313297794298,0.9995113048907154,0.0025259873933277666,KNN,CICIoT2023
