fold,train_f1,val_f1,val_roc_auc,val_pr_auc,cv_gap,model,dataset
1,0.9926073635735942,0.9925435829085522,0.9922509966509874,0.9995996106763975,6.378066504209023e-05,LinearSVM,CICIoT2023
2,0.992592277547364,0.992608251505505,0.9927135177438484,0.9996612668871965,-1.5973958141013433e-05,LinearSVM,CICIoT2023
3,0.9926186363372558,0.9925486200327825,0.9919211018931414,0.9995446332855844,7.001630447323048e-05,LinearSVM,CICIoT2023
4,0.9925754982359692,0.9925874464218146,0.9928012411799165,0.9996738084194166,-1.194818584537849e-05,LinearSVM,CICIoT2023
5,0.9925761348230978,0.9926587329713792,0.9922751224156459,0.9996049410130582,-8.259814828137646e-05,LinearSVM,CICIoT2023
