dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
CICIoT2023,LogisticRegression,70/15/15,0.988663,0.99334,0.995061,0.9942,0.994716,0.994772,0.999791,0.994362,0.994864,0.994647,0.999753,0.992597,0.992596,9.1e-05,0.993358,0.999644,-2e-06,-0.001603
