dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
UNSW-NB15,MLP,70/15/15,0.941114,0.958008,0.949476,0.953723,0.95117,0.9891,0.993912,0.94971,0.94616,0.988074,0.993264,0.952688,0.950692,0.000853,0.988369,0.993569,0.002467,-0.001035
