fold,train_f1,val_f1,val_roc_auc,val_pr_auc,cv_gap,model,dataset
1,0.9602802848547165,0.9397758797702003,0.975254339036319,0.9795488269265781,0.02050440508451623,KNN,UNSW-NB15
2,0.9603357543600226,0.9413042062061627,0.9768014074215923,0.9808622647196481,0.01903154815385988,KNN,UNSW-NB15
3,0.9604287968656473,0.9403644756036491,0.9750758004615356,0.9791595652987654,0.020064321261998197,KNN,UNSW-NB15
4,0.9603548202769993,0.9407268279898663,0.9757437556944044,0.979966355466384,0.019627992287132967,KNN,UNSW-NB15
5,0.9606229797237732,0.9409409409409409,0.9766950169221346,0.9809827132949975,0.019682038782832256,KNN,UNSW-NB15
