dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
UNSW-NB15,AdaBoost,70/15/15,0.910817,0.915344,0.94814,0.931453,0.941394,0.978378,0.987562,0.929706,0.939961,0.97794,0.987355,0.929548,0.933281,0.001795,0.978277,0.987579,1e-05,-0.001905
