fold,train_f1,val_f1,val_roc_auc,val_pr_auc,cv_gap,model,dataset
1,0.9983351680829488,0.9597596028220539,0.9909568416672746,0.9947082219648761,0.038575565260894895,BaggingClassifier,UNSW-NB15
2,0.9983840530984969,0.9619181946403385,0.9917993811897187,0.995063828786788,0.03646585845815842,BaggingClassifier,UNSW-NB15
3,0.9984438793491404,0.9596607589431336,0.9907766221615264,0.9943678021985474,0.03878312040600673,BaggingClassifier,UNSW-NB15
4,0.9984111576858213,0.9609242417649363,0.9912845660432321,0.9947585556852879,0.037486915920885044,BaggingClassifier,UNSW-NB15
5,0.9984599032558946,0.9591052231512651,0.9908745872410425,0.9946182195832989,0.0393546801046295,BaggingClassifier,UNSW-NB15
