dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
full_dataset,IsolationForest,70/15/15,0.906359,0.911835,0.990939,0.949742,0.974039,,,0.949547,0.97385,,,0.949731,,,,,,
