dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
full_dataset,AdaBoost,70/15/15,0.994122,0.998191,0.995785,0.996987,0.996265,0.998967,0.999969,0.996855,0.996136,0.998904,0.999969,0.997126,0.996912,0.000219,0.998851,0.999969,0.00028,0.000139
