dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
UNSW-NB15,ExtraTrees,70/15/15,0.950454,0.963733,0.958544,0.961132,0.959578,0.990018,0.993186,0.95863,0.956437,0.98947,0.992997,0.998237,0.957642,0.000671,0.988918,0.992693,0.040765,0.037105
