dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
TON_IoT,MLP,70/15/15,0.995293,0.995828,0.998013,0.996919,0.997575,0.999575,0.999877,0.997209,0.997716,0.999596,0.999874,0.997049,0.995662,0.001422,0.998549,0.999254,0.000555,0.00013
