fold,train_f1,val_f1,val_roc_auc,val_pr_auc,cv_gap,model,dataset
1,0.9997893126046506,0.999334545938512,0.9999928270443241,0.999997769678807,0.0004547666661386396,XGBoost,TON_IoT
2,0.9998225731331367,0.9989801347995744,0.9999563127712828,0.9999856423345889,0.0008424383335623453,XGBoost,TON_IoT
3,0.9997948558723893,0.9990908889332357,0.9999785508348382,0.9999933188891645,0.000703966939153533,XGBoost,TON_IoT
4,0.9997837646028199,0.9991130427069936,0.9999847447961221,0.999995242640764,0.0006707218958262873,XGBoost,TON_IoT
5,0.9998003992015968,0.9993346049771548,0.9999914412891289,0.9999973388966454,0.0004657942244420399,XGBoost,TON_IoT
