dataset,model,split,test_accuracy,test_precision,test_recall,test_f1,test_f2,test_roc_auc,test_pr_auc,val_f1,val_f2,val_roc_auc,val_pr_auc,train_f1,cv_val_f1_mean,cv_val_f1_std,cv_val_roc_mean,cv_val_pr_mean,cv_gap,train_test_gap
CICIoT2023,LightGBM,70/15/15,0.996481,0.998514,0.997881,0.998198,0.998008,0.999545,0.999989,0.998245,0.998032,0.99956,0.999989,0.998051,0.997659,6.2e-05,0.999362,0.99998,0.000477,-0.000147
